congress,chamber,bioguide_id,committee_code,rank,role
119,H,W000812,IG06,5,
119,H,W000812,IG11,1,Chairwoman
119,H,O000177,ED,15,
119,H,O000177,JU,21,
119,H,O000177,PW,33,
119,H,O000177,ED02,2,
119,H,O000177,ED13,9,
119,H,O000177,JU01,12,
119,H,O000177,JU10,8,
119,H,O000177,JU13,3,
119,H,O000177,PW02,15,
119,H,O000177,PW05,20,
119,H,O000177,PW13,7,
119,H,A000379,AP,31,
119,H,A000379,SM,6,
119,H,A000379,AP04,7,
119,H,A000379,AP18,7,Vice Chair
119,H,A000379,AP19,6,
119,H,A000379,AP23,7,
119,H,A000379,SM23,5,
119,H,A000379,SM24,1,Chairman
119,H,C001061,BA,8,
119,H,C001061,BA04,1,
119,H,C001061,BA16,8,
119,H,G000546,AS,6,
119,H,G000546,PW,1,Chair
119,H,G000546,AS25,3,
119,H,B001316,GO,21,
119,H,B001316,PW,18,
119,H,B001316,GO05,1,Chairman
119,H,B001316,GO12,3,
119,H,B001316,GO16,8,
119,H,B001316,PW02,9,
119,H,B001316,PW12,14,
119,H,B001316,PW14,11,
119,H,S001195,IT,1,Vice Chairman
119,H,S001195,WM,1,Chair
119,H,K000404,PW,31,
119,H,K000404,SM,13,
119,H,K000404,VR,13,
119,H,K000404,PW05,19,
119,H,K000404,PW12,25,
119,H,K000404,PW13,5,
119,H,K000404,SM23,4,
119,H,K000404,SM27,5,
119,H,K000404,VR03,7,
119,H,K000404,VR10,4,
119,H,K000388,AG,7,
119,H,K000388,AS,9,
119,H,K000388,IG,3,
119,H,K000388,AG15,4,
119,H,K000388,AG29,4,
119,H,K000388,AS26,3,
119,H,K000388,AS28,1,Chairman
119,H,K000388,IG01,3,
119,H,K000388,IG02,2,
119,H,T000193,HM,1,
119,H,G000591,AP,23,
119,H,G000591,HM,3,
119,H,G000591,SO,1,Chair
119,H,G000591,AP10,6,
119,H,G000591,AP15,5,
119,H,G000591,AP18,3,
119,H,G000591,HM11,1,Chairman
119,H,E000235,II,18,
119,H,E000235,PW,20,
119,H,E000235,II06,11,
119,H,E000235,II13,10,Vice Chair
119,H,E000235,PW07,1,Chairman
119,H,E000235,PW13,2,
119,H,Z000018,AP,24,
119,H,Z000018,FA,21,
119,H,Z000018,AP06,5,
119,H,Z000018,AP18,4,
119,H,Z000018,AP20,5,
119,H,Z000018,FA05,5,
119,H,Z000018,FA13,7,
119,H,D000634,BA,28,
119,H,D000634,SM,12,
119,H,D000634,BA04,10,
119,H,D000634,BA16,13,
119,H,D000634,BA21,10,
119,H,D000634,SM22,4,
119,H,D000634,SM24,4,
119,H,D000230,AG,10,
119,H,D000230,AS,18,
119,H,D000230,AG16,4,
119,H,D000230,AG22,1,
119,H,D000230,AG29,3,
119,H,D000230,AS03,6,
119,H,D000230,AS25,4,
119,H,R000305,JU,13,
119,H,R000305,SO,2,
119,H,R000305,SY,4,
119,H,R000305,JU01,5,
119,H,R000305,JU03,5,
119,H,R000305,SY18,3,
119,H,R000305,SY20,1,
119,H,M001210,HA,4,
119,H,M001210,JP,2,
119,H,M001210,VR,6,
119,H,M001210,WM,12,
119,H,M001210,HA08,3,
119,H,M001210,VR03,3,
119,H,M001210,WM02,4,
119,H,M001210,WM04,7,
119,H,F000477,PW,23,
119,H,F000477,SY,6,
119,H,F000477,PW05,9,
119,H,F000477,PW14,4,
119,H,F000477,SY16,1,
119,H,F000477,SY20,5,
119,H,F000450,ED,3,
119,H,F000450,GO,5,
119,H,F000450,RU,1,Chair
119,H,F000450,ED02,4,
119,H,F000450,GO24,2,
119,H,M001240,BU,19,
119,H,M001240,II,20,
119,H,M001240,PW,28,
119,H,M001240,II13,12,
119,H,M001240,II24,5,
119,H,M001240,PW05,17,
119,H,M001240,PW07,6,
119,H,M001240,PW12,22,
119,H,R000603,AG,6,
119,H,R000603,PW,7,
119,H,R000603,SY,14,
119,H,R000603,AG15,3,
119,H,R000603,AG16,2,Vice Chair
119,H,R000603,AG22,5,
119,H,R000603,PW12,1,Chairman
119,H,R000603,PW14,2,
119,H,R000603,SY15,5,
119,H,R000603,SY18,3,
119,H,H001102,AG,27,
119,H,H001102,ED,18,
119,H,H001102,JU,20,
119,H,H001102,AG03,11,
119,H,H001102,AG16,12,
119,H,H001102,AG29,14,
119,H,H001102,ED13,10,
119,H,H001102,ED14,8,
119,H,H001102,JU05,6,
119,H,H001102,JU10,7,
119,H,H001067,IF,5,
119,H,H001067,IF16,1,Chair
119,H,H001101,AS,26,
119,H,H001101,SY,16,
119,H,H001101,AS02,6,
119,H,H001101,AS03,8,
119,H,H001101,AS26,8,
119,H,H001101,SY20,5,
119,H,H001101,SY21,4,
119,H,E000246,AP,30,
119,H,E000246,BU,16,
119,H,E000246,AP04,5,Vice Chair
119,H,E000246,AP23,6,
119,H,A000370,AG,5,
119,H,A000370,ED,6,
119,H,A000370,AG03,3,
119,H,A000370,AG14,2,
119,H,A000370,ED13,1,
119,H,A000370,ED14,6,
119,H,K000405,HM,15,
119,H,K000405,JU,19,
119,H,K000405,PW,30,
119,H,K000405,SO,5,
119,H,K000405,HM09,4,
119,H,K000405,HM11,6,
119,H,K000405,JU01,11,
119,H,K000405,JU08,6,
119,H,K000405,PW02,14,
119,H,K000405,PW05,18,
119,H,K000405,PW12,24,
119,H,M001236,BA,30,
119,H,M001236,BU,21,
119,H,M001236,BA09,2,Vice Chairman
119,H,M001236,BA20,14,
119,H,M001236,BA21,12,
119,H,F000482,IF,30,
119,H,F000482,IF03,17,
119,H,F000482,IF16,16,
119,H,F000482,IF18,13,
119,H,F000474,BA,21,
119,H,F000474,BA04,1,Chairman
119,H,F000474,BA20,12,
119,H,B001298,AG,8,
119,H,B001298,AS,10,
119,H,B001298,AG14,3,
119,H,B001298,AG29,5,
119,H,B001298,AS29,5,
119,H,B001298,AS35,1,Chairman
119,H,S001172,IT,3,
119,H,S001172,WM,3,
119,H,S001172,WM02,2,
119,H,S001172,WM04,1,Chair
119,H,P000614,PW,16,
119,H,P000614,VR,3,
119,H,P000614,PW02,11,
119,H,P000614,PW07,2,
119,H,P000614,PW12,8,
119,H,P000614,VR09,2,
119,H,P000614,VR10,1,
119,H,G000604,AS,21,
119,H,G000604,SM,11,
119,H,G000604,AS02,6,
119,H,G000604,AS25,6,
119,H,G000604,SM21,3,
119,H,G000604,SM24,5,
119,H,G000604,SM27,4,
119,H,N000188,AS,4,
119,H,N000188,ED,8,
119,H,N000188,AS25,1,
119,H,N000188,AS28,2,
119,H,N000188,AS29,3,
119,H,N000188,ED02,3,
119,H,N000188,ED13,5,
119,H,V000133,JU,11,
119,H,V000133,PW,14,
119,H,V000133,JU01,5,
119,H,V000133,JU13,1,Chair
119,H,V000133,PW05,8,
119,H,V000133,PW07,4,
119,H,V000133,PW12,11,
119,H,C001136,AS,27,
119,H,C001136,VR,10,
119,H,C001136,AS25,8,
119,H,C001136,AS35,9,
119,H,C001136,VR03,4,
119,H,C001136,VR08,3,
119,H,S000522,FA,2,
119,H,S000522,FA07,2,
119,H,S000522,FA16,1,Chair
119,H,G000583,BA,13,
119,H,G000583,IG,8,
119,H,G000583,BA10,2,
119,H,G000583,BA16,5,
119,H,G000583,BA21,4,
119,H,G000583,IG02,1,
119,H,G000583,IG04,4,
119,H,P000034,IF,1,
119,H,K000398,FA,16,
119,H,K000398,IF,26,
119,H,K000398,FA13,6,
119,H,K000398,FA19,4,
119,H,K000398,IF14,16,
119,H,K000398,IF16,14,
119,H,K000398,IF17,11,
119,H,M001226,IF,21,
119,H,M001226,IF03,3,
119,H,M001226,IF16,10,
119,H,M001226,IF18,9,
119,H,P000621,HM,12,
119,H,P000621,PW,26,
119,H,P000621,HM05,5,
119,H,P000621,PW02,13,
119,H,P000621,PW05,11,
119,H,P000621,PW12,14,
119,H,M001229,HM,9,
119,H,M001229,SM,4,
119,H,M001229,HM07,1,
119,H,M001229,HM08,3,
119,H,M001229,SM22,5,
119,H,M001229,SM24,3,
119,H,M001229,SM27,1,
119,H,W000822,AP,15,
119,H,W000822,BU,6,
119,H,W000822,AP07,5,
119,H,W000822,AP20,3,
119,H,S001218,GO,8,
119,H,S001218,II,4,
119,H,S001218,GO16,1,
119,H,S001218,II10,3,
119,H,S001218,II13,4,
119,H,V000136,AG,14,
119,H,V000136,AS,15,
119,H,V000136,AG14,6,
119,H,V000136,AG15,3,
119,H,V000136,AS03,3,
119,H,V000136,AS29,5,
119,H,L000273,II,3,
119,H,L000273,RU,4,
119,H,L000273,II10,2,
119,H,L000273,II24,1,
119,H,L000273,RU02,1,
119,H,T000468,FA,6,
119,H,T000468,PW,7,
119,H,T000468,FA07,2,
119,H,T000468,FA14,2,
119,H,T000468,PW05,14,
119,H,T000468,PW12,19,
119,H,T000468,PW13,6,
119,H,T000468,PW14,1,
119,H,A000369,AP,12,
119,H,A000369,II,16,
119,H,A000369,AP06,2,
119,H,A000369,AP15,1,Chair
119,H,A000369,AP23,3,
119,H,A000369,II10,7,
119,H,A000369,II15,4,
119,H,L000590,AP,21,
119,H,L000590,II,20,
119,H,L000590,AP02,6,
119,H,L000590,AP10,6,
119,H,L000590,II06,9,
119,H,L000590,II10,7,
119,H,H001066,WM,17,
119,H,H001066,WM01,3,
119,H,H001066,WM02,6,
119,H,L000598,AP,32,
119,H,L000598,SM,7,
119,H,L000598,AP18,8,
119,H,L000598,AP23,8,Vice Chair
119,H,L000598,AP24,2,
119,H,L000598,SM23,1,Chairman
119,H,L000598,SM27,3,
119,H,G000597,BA,19,
119,H,G000597,HM,1,Chair
119,H,G000597,SO,2,
119,H,G000597,BA04,6,
119,H,G000597,BA09,5,
119,H,G000597,BA16,2,Vice Chairman
119,H,S001201,WM,19,
119,H,S001201,WM05,8,
119,H,S001201,WM06,4,
119,H,G000602,PW,29,
119,H,G000602,SY,12,
119,H,G000602,PW02,14,
119,H,G000602,PW05,12,
119,H,G000602,PW07,6,
119,H,G000602,PW12,17,
119,H,G000602,SY16,2,
119,H,M001137,BA,4,
119,H,M001137,FA,1,
119,H,M001137,BA16,3,
119,H,M001137,BA20,3,
119,H,M001188,AP,11,
119,H,M001188,AP04,2,
119,H,M001188,AP19,1,
119,H,V000081,BA,2,
119,H,V000081,SM,1,
119,H,V000081,BA04,2,
119,H,V000081,BA20,2,
119,H,J000294,,,
119,H,C001067,IF,7,
119,H,C001067,IF02,1,
119,H,C001067,IF16,3,
119,H,C001067,IF17,6,
119,H,G000599,HM,6,
119,H,G000599,JU,18,
119,H,G000599,HM05,3,
119,H,G000599,JU08,3,
119,H,G000599,JU10,7,
119,H,M000317,EC,5,
119,H,M000317,WM,21,
119,H,M000317,WM05,10,
119,H,M000317,WM06,4,
119,H,N000002,JU,2,
119,H,N000002,PW,3,
119,H,N000002,JU01,2,
119,H,N000002,JU05,1,
119,H,N000002,PW12,13,
119,H,N000002,PW14,6,
119,H,E000297,AP,18,
119,H,E000297,AP20,6,
119,H,E000297,AP24,1,
119,H,O000172,IF,18,
119,H,O000172,IF02,6,
119,H,O000172,IF03,12,
119,H,O000172,IF14,10,
119,H,T000486,BA,18,
119,H,T000486,ZS,7,
119,H,T000486,BA04,5,
119,H,T000486,BA10,6,
119,H,T000486,BA21,6,
119,H,L000606,FA,18,
119,H,L000606,SM,7,
119,H,L000606,FA13,5,
119,H,L000606,FA19,5,
119,H,L000606,SM23,4,
119,H,L000606,SM27,3,
119,H,L000599,BA,22,
119,H,L000599,FA,17,
119,H,L000599,BA04,8,
119,H,L000599,BA16,8,
119,H,L000599,FA07,3,
119,H,L000599,FA13,1,Chair
119,H,R000579,AS,14,
119,H,R000579,PW,19,
119,H,R000579,AS26,5,
119,H,R000579,AS35,6,
119,H,R000579,PW02,4,
119,H,R000579,PW12,10,
119,H,R000579,PW14,10,
119,H,R000622,AG,21,
119,H,R000622,SY,16,
119,H,R000622,AG15,5,
119,H,R000622,AG29,5,
119,H,R000622,SY20,4,
119,H,T000469,BU,14,
119,H,T000469,IF,6,
119,H,T000469,IF02,3,
119,H,T000469,IF03,8,
119,H,T000469,IF18,1,
119,H,S001196,AS,7,
119,H,S001196,ED,6,
119,H,S001196,IG,2,
119,H,S001196,AS02,2,
119,H,S001196,AS29,4,
119,H,S001196,AS35,2,
119,H,S001196,ED13,6,
119,H,S001196,IG04,2,
119,H,S001196,IG11,2,
119,H,M001231,AG,22,
119,H,M001231,ED,15,
119,H,M001231,AG14,8,
119,H,M001231,AG22,10,
119,H,M001231,ED02,8,
119,H,M001231,ED14,4,
119,H,L000600,GO,20,
119,H,L000600,IF,25,
119,H,L000600,RU,6,
119,H,L000600,IF03,13,
119,H,L000600,IF14,15,
119,H,L000600,IF18,11,
119,H,L000600,RU02,1,Chair
119,H,T000478,IG,14,
119,H,T000478,SY,8,
119,H,T000478,WM,16,
119,H,T000478,IG04,5,
119,H,T000478,IG06,6,
119,H,T000478,SY20,4,
119,H,T000478,WM02,8,
119,H,T000478,WM04,10,
119,H,M001206,AP,22,
119,H,M001206,HA,1,
119,H,M001206,JL,4,
119,H,M001206,JP,4,
119,H,M001206,AP02,7,
119,H,M001206,AP19,3,
119,H,M001206,HA27,2,
119,H,K000402,HM,8,
119,H,K000402,VR,8,
119,H,K000402,HM07,2,
119,H,K000402,HM12,1,
119,H,K000402,VR08,2,
119,H,K000402,VR10,4,
119,H,L000601,IF,23,
119,H,L000601,IF14,13,
119,H,L000601,IF16,11,
119,H,L000601,IF18,10,
119,H,T000490,AG,28,
119,H,T000490,PW,29,
119,H,T000490,AG16,13,
119,H,T000490,AG22,12,
119,H,T000490,PW02,13,
119,H,T000490,PW12,23,
119,H,T000490,PW14,15,
119,H,B001281,BA,11,
119,H,B001281,BA10,1,
119,H,B001281,BA20,10,
119,H,J000289,GO,2,
119,H,J000289,JU,1,Chair
119,H,L000566,IF,2,
119,H,L000566,IF03,1,Chair
119,H,L000566,IF16,3,
119,H,L000566,IF18,3,
119,H,R000619,ED,13,
119,H,R000619,IF,27,
119,H,R000619,ED02,8,
119,H,R000619,ED14,5,
119,H,R000619,IF02,9,
119,H,R000619,IF03,14,
119,H,R000619,IF14,17,
119,H,M001222,SY,10,
119,H,M001222,WM,24,
119,H,M001222,SY18,2,
119,H,M001222,WM03,4,
119,H,M001222,WM06,6,
119,H,D000626,BA,10,
119,H,D000626,FA,14,
119,H,D000626,BA10,1,Chairman
119,H,D000626,BA16,5,
119,H,D000626,BA21,4,
119,H,D000626,FA14,5,
119,H,D000626,FA17,5,
119,H,K000009,AP,3,
119,H,K000009,BU,11,
119,H,K000009,AP01,5,
119,H,K000009,AP02,2,
119,H,K000009,AP10,1,
119,H,T000463,AS,3,
119,H,T000463,GO,3,
119,H,T000463,AS25,2,
119,H,T000463,AS29,3,
119,H,T000463,GO06,2,
119,H,B001313,AG,7,
119,H,B001313,GO,7,
119,H,B001313,ZS,8,
119,H,B001313,AG03,4,
119,H,B001313,AG16,3,
119,H,B001313,GO12,1,
119,H,B001306,IF,13,
119,H,B001306,IF02,2,Vice Chair
119,H,B001306,IF03,5,
119,H,B001306,IF14,8,
119,H,S001223,PW,21,
119,H,S001223,SY,7,
119,H,S001223,PW02,6,
119,H,S001223,PW12,12,
119,H,S001223,PW14,11,
119,H,S001223,SY21,1,
119,H,J000295,AP,10,
119,H,J000295,AP02,7,
119,H,J000295,AP20,7,
119,H,J000295,AP23,1,Chair
119,H,C001126,BU,15,
119,H,C001126,HA,6,
119,H,C001126,JL,3,
119,H,C001126,WM,22,
119,H,C001126,HA27,2,
119,H,C001126,WM01,2,
119,H,C001126,WM03,2,
119,H,H001082,WM,10,
119,H,H001082,WM02,5,
119,H,H001082,WM05,4,
119,H,B001317,BU,13,
119,H,B001317,HM,9,
119,H,B001317,HM09,1,Chairman
119,H,B001317,HM12,2,
119,H,L000491,AG,2,
119,H,L000491,BA,2,
119,H,L000491,AG03,3,
119,H,L000491,AG14,1,Chair
119,H,L000491,AG22,3,
119,H,L000491,BA10,3,
119,H,L000491,BA16,3,
119,H,C001053,AP,1,Chair
119,H,B000740,AP,26,
119,H,B000740,HA,5,
119,H,B000740,AP07,9,
119,H,B000740,AP18,5,
119,H,B000740,AP20,8,Vice Chair
119,H,B000740,HA27,1,Chair
119,H,B001278,ED,4,
119,H,B001278,SY,2,
119,H,B001278,ED13,7,
119,H,B001278,ED14,1,
119,H,B001278,SY18,2,
119,H,B001278,SY21,2,
119,H,B000668,IF,21,
119,H,B000668,II,11,
119,H,B000668,IF03,10,
119,H,B000668,IF14,13,
119,H,B000668,IF17,7,
119,H,B000668,II10,5,
119,H,B000668,II13,7,
119,H,D000635,II,9,
119,H,D000635,VR,9,
119,H,D000635,II10,5,
119,H,D000635,II15,1,
119,H,D000635,VR03,3,
119,H,D000635,VR09,3,
119,H,H001094,II,5,
119,H,H001094,PW,20,
119,H,H001094,II13,1,
119,H,H001094,II24,2,
119,H,H001094,PW02,5,
119,H,H001094,PW05,18,
119,H,H001094,PW12,11,
119,H,B001326,BA,23,
119,H,B001326,BA04,9,
119,H,B001326,BA16,11,
119,H,S001226,AG,9,
119,H,S001226,SY,5,
119,H,S001226,AG03,5,
119,H,S001226,AG15,1,
119,H,S001226,SY16,5,
119,H,S001226,SY20,2,
119,H,F000466,IG,5,
119,H,F000466,WM,14,
119,H,F000466,IG01,1,Chairman
119,H,F000466,IG11,3,
119,H,F000466,WM02,7,
119,H,F000466,WM05,11,
119,H,B001296,BU,1,
119,H,B001296,WM,11,
119,H,B001296,WM02,7,
119,H,B001296,WM04,9,
119,H,E000296,WM,13,
119,H,E000296,WM02,4,
119,H,E000296,WM03,4,
119,H,D000631,AP,24,
119,H,D000631,FA,23,
119,H,D000631,AP07,7,
119,H,D000631,AP19,4,
119,H,D000631,FA17,4,
119,H,S001205,JU,10,
119,H,S001205,RU,2,
119,H,S001205,JU01,4,
119,H,S001205,JU10,1,
119,H,S001205,RU04,1,
119,H,H001085,AS,9,
119,H,H001085,IG,10,
119,H,H001085,AS02,1,
119,H,H001085,AS35,4,
119,H,H001085,IG04,2,
119,H,H001085,IG11,1,
119,H,M001230,ED,16,
119,H,M001230,FA,27,
119,H,M001230,HM,14,
119,H,M001230,ED02,9,
119,H,M001230,ED10,1,Chairman
119,H,M001230,ED14,7,
119,H,M001230,FA05,7,
119,H,M001230,FA07,6,
119,H,M001230,HM05,5,
119,H,M001230,HM08,4,
119,H,M001230,HM12,4,
119,H,B001327,AG,25,
119,H,B001327,PW,25,
119,H,B001327,SM,10,
119,H,B001327,AG14,9,
119,H,B001327,AG22,10,
119,H,B001327,PW05,14,
119,H,B001327,PW12,19,
119,H,B001327,PW13,4,
119,H,B001327,SM22,3,
119,H,B001327,SM27,4,
119,H,M001204,BA,16,
119,H,M001204,SM,3,
119,H,M001204,BA09,1,Chairman
119,H,M001204,BA20,8,
119,H,M001204,SM23,2,
119,H,M001204,SM27,2,
119,H,P000605,FA,5,
119,H,P000605,GO,15,
119,H,P000605,IG,9,
119,H,P000605,PW,5,
119,H,P000605,FA17,2,
119,H,P000605,FA19,2,
119,H,P000605,GO05,5,
119,H,P000605,GO33,5,
119,H,P000605,IG06,4,
119,H,P000605,IG11,4,
119,H,P000605,PW05,3,
119,H,P000605,PW13,1,Chairman
119,H,S001199,BU,5,
119,H,S001199,EC,4,
119,H,S001199,WM,9,
119,H,S001199,WM01,6,
119,H,S001199,WM04,6,
119,H,S001199,WM05,6,
119,H,L000602,ED,14,
119,H,L000602,GO,10,
119,H,L000602,ED02,7,
119,H,L000602,ED14,3,
119,H,L000602,GO33,1,
119,H,J000302,IF,10,
119,H,J000302,IF02,1,Chair
119,H,J000302,IF14,7,
119,H,J000302,IF18,6,
119,H,R000610,AP,18,
119,H,R000610,AP04,2,
119,H,R000610,AP06,3,
119,H,R000610,AP10,5,
119,H,T000467,AG,1,Chair
119,H,T000467,ED,4,
119,H,T000467,ED13,4,
119,H,T000467,ED14,3,
119,H,K000376,WM,4,
119,H,K000376,WM02,3,
119,H,K000376,WM05,1,Chair
119,H,D000530,AS,16,
119,H,D000530,PW,24,
119,H,D000530,AS03,4,
119,H,D000530,AS28,5,
119,H,D000530,PW05,10,
119,H,D000530,PW14,5,
119,H,H001103,HM,11,
119,H,H001103,II,10,
119,H,H001103,HM05,4,
119,H,H001103,HM12,3,
119,H,H001103,II15,3,
119,H,H001103,II24,3,
119,H,A000380,BU,16,
119,H,A000380,FA,15,
119,H,A000380,SY,8,
119,H,A000380,FA05,5,
119,H,A000380,FA14,4,
119,H,A000380,SY18,1,
119,H,M001223,HM,5,
119,H,M001223,II,6,
119,H,M001223,HM05,1,
119,H,M001223,HM08,2,
119,H,M001223,II06,2,
119,H,M001223,II13,2,
119,H,M000194,AS,15,
119,H,M000194,GO,12,
119,H,M000194,VR,4,
119,H,M000194,AS02,3,
119,H,M000194,AS26,4,
119,H,M000194,AS28,6,
119,H,M000194,GO12,1,Chairwoman
119,H,M000194,GO16,3,
119,H,M000194,GO33,4,
119,H,M000194,VR09,4,
119,H,M000194,VR11,2,
119,H,W000795,AS,2,
119,H,W000795,ED,2,
119,H,W000795,FA,3,
119,H,W000795,AS03,2,
119,H,W000795,AS29,2,
119,H,W000795,ED02,3,
119,H,W000795,ED13,3,
119,H,W000795,FA13,2,
119,H,W000795,FA14,3,
119,H,B001325,FA,25,
119,H,B001325,HM,12,
119,H,B001325,SY,17,
119,H,B001325,FA05,8,
119,H,B001325,FA07,7,
119,H,B001325,HM07,3,
119,H,B001325,HM11,5,
119,H,B001325,SY15,6,
119,H,B001325,SY20,6,
119,H,T000480,BA,13,
119,H,T000480,GO,16,
119,H,T000480,BA04,4,
119,H,T000480,BA20,6,
119,H,T000480,BA21,6,
119,H,T000480,GO06,1,Chairman
119,H,T000480,GO16,5,
119,H,N000190,BA,15,
119,H,N000190,BU,2,
119,H,N000190,RU,3,
119,H,N000190,BA04,5,
119,H,N000190,BA20,7,
119,H,N000190,RU02,4,
119,H,C000537,AP,4,
119,H,C000537,AP06,4,
119,H,C000537,AP10,2,
119,H,C000537,AP20,1,
119,H,F000478,IF,23,
119,H,F000478,JU,17,
119,H,F000478,IF03,11,
119,H,F000478,IF16,13,
119,H,F000478,IF17,9,
119,H,F000478,JU01,9,
119,H,F000478,JU03,6,
119,H,J000301,AG,10,
119,H,J000301,PW,13,
119,H,J000301,ZS,7,
119,H,J000301,AG16,5,
119,H,J000301,AG22,1,Chair
119,H,J000301,PW05,7,
119,H,J000301,PW12,10,
119,H,J000301,PW14,7,
119,H,H001086,IF,16,
119,H,H001086,IF02,8,
119,H,H001086,IF03,7,
119,H,H001086,IF14,2,Vice Chair
119,H,B001309,FA,7,
119,H,B001309,GO,17,
119,H,B001309,PW,12,
119,H,B001309,FA13,4,
119,H,B001309,FA19,3,
119,H,B001309,GO16,1,Chairman
119,H,B001309,GO24,4,
119,H,B001309,PW05,6,
119,H,B001309,PW12,9,
119,H,B001309,PW14,6,
119,H,F000459,AP,9,
119,H,F000459,SY,6,
119,H,F000459,AP02,9,
119,H,F000459,AP07,4,
119,H,F000459,AP10,1,Chair
119,H,F000459,SY20,3,
119,H,D000616,AG,5,
119,H,D000616,AS,8,
119,H,D000616,AG03,5,
119,H,D000616,AG29,3,
119,H,D000616,AS28,3,
119,H,D000616,AS29,1,Chairman
119,H,O000175,BA,24,
119,H,O000175,HM,11,
119,H,O000175,BA09,6,
119,H,O000175,BA10,8,
119,H,O000175,BA16,9,
119,H,O000175,HM08,1,Chairman
119,H,O000175,HM09,3,
119,H,O000175,HM11,4,
119,H,R000612,AG,18,
119,H,R000612,BA,11,
119,H,R000612,AG14,6,
119,H,R000612,AG16,9,
119,H,R000612,AG22,2,Vice Chair
119,H,R000612,BA04,3,
119,H,R000612,BA20,5,
119,H,R000612,BA21,5,
119,H,V000139,HM,17,
119,H,V000139,SY,22,
119,H,V000139,HM05,6,
119,H,V000139,HM07,4,
119,H,V000139,HM09,5,
119,H,K000392,WM,13,
119,H,K000392,WM02,10,
119,H,K000392,WM05,7,
119,H,C001068,IG,12,
119,H,C001068,JU,4,
119,H,C001068,IG02,4,
119,H,C001068,IG11,4,
119,H,C001068,JU01,9,
119,H,C001068,JU08,4,
119,H,C001068,JU10,2,
119,H,M001224,SO,4,
119,H,M001224,WM,26,
119,H,M001224,ZS,12,
119,H,M001224,WM01,5,
119,H,M001224,WM03,6,
119,H,M001224,WM06,8,
119,H,C001120,IF,9,
119,H,C001120,IG,8,
119,H,C001120,IF02,4,
119,H,C001120,IF14,6,
119,H,C001120,IF18,2,Vice Chair
119,H,C001120,IG01,5,
119,H,C001120,IG04,1,Chairman
119,H,S001224,FA,19,
119,H,S001224,SY,15,
119,H,S001224,VR,10,
119,H,S001224,FA14,1,Chair
119,H,S001224,FA19,5,
119,H,S001224,SY16,6,
119,H,S001224,VR08,4,
119,H,S001224,VR09,5,
119,H,F000246,AS,13,
119,H,F000246,GO,13,
119,H,F000246,IG,15,
119,H,F000246,AS02,1,Chairman
119,H,F000246,AS35,3,
119,H,F000246,GO16,4,
119,H,F000246,IG04,6,
119,H,F000246,IG11,6,
119,H,G000589,AS,22,
119,H,G000589,JU,10,
119,H,G000589,AS25,7,
119,H,G000589,AS28,9,
119,H,G000589,AS35,8,
119,H,G000589,JU03,5,
119,H,G000589,JU05,4,
119,H,E000071,AP,28,
119,H,E000071,SM,5,
119,H,E000071,AP02,8,Vice Chair
119,H,E000071,AP06,6,
119,H,E000071,AP07,8,
119,H,E000071,SM21,1,Chairman
119,H,E000071,SM23,6,
119,H,F000468,IF,17,
119,H,F000468,IF02,5,
119,H,F000468,IF03,11,
119,H,F000468,IF14,9,
119,H,L000603,AS,17,
119,H,L000603,HM,7,
119,H,L000603,VR,8,
119,H,L000603,AS26,5,
119,H,L000603,AS35,5,
119,H,L000603,HM05,3,
119,H,L000603,HM08,3,
119,H,L000603,VR09,1,Chairman
119,H,L000603,VR11,3,
119,H,G000553,BA,7,
119,H,G000553,HM,15,
119,H,G000553,BA09,1,
119,H,G000553,BA20,6,
119,H,G000553,HM09,4,
119,H,G000553,HM11,5,
119,H,M001157,FA,4,
119,H,M001157,HM,2,Vice Chair
119,H,M001157,FA05,2,
119,H,M001157,FA14,2,
119,H,P000048,HM,5,
119,H,P000048,IF,15,
119,H,P000048,HM05,1,Chairman
119,H,P000048,IF03,6,
119,H,P000048,IF16,9,
119,H,P000048,IF18,8,
119,H,G000601,IF,29,
119,H,G000601,IF03,16,
119,H,G000601,IF16,15,
119,H,G000601,IF17,13,
119,H,J000304,AG,19,
119,H,J000304,AS,12,
119,H,J000304,FA,9,
119,H,J000304,IG,10,
119,H,J000304,AG14,7,
119,H,J000304,AG29,11,
119,H,J000304,AS26,1,Chairman
119,H,J000304,AS28,5,
119,H,J000304,FA13,5,
119,H,J000304,FA16,2,
119,H,J000304,FA17,4,
119,H,J000304,IG01,6,
119,H,J000304,IG09,1,Chairman
119,H,W000814,IF,11,
119,H,W000814,SY,2,
119,H,W000814,IF02,5,
119,H,W000814,IF03,2,Vice Chair
119,H,W000814,IF18,7,
119,H,W000814,SY20,1,Chair
119,H,D000594,AG,20,
119,H,D000594,BA,23,
119,H,D000594,AG03,2,Vice Chair
119,H,D000594,AG16,10,
119,H,D000594,BA04,2,Vice Chairwoman
119,H,D000594,BA20,13,
119,H,E000299,AP,25,
119,H,E000299,BU,8,
119,H,E000299,AP15,4,
119,H,E000299,AP18,3,
119,H,S000250,BA,3,
119,H,S000250,GO,10,
119,H,S000250,BA10,4,
119,H,S000250,BA16,4,
119,H,S000250,GO24,1,Chairman
119,H,S000250,GO27,3,
119,H,M001245,SY,17,
119,H,A000375,BU,1,Chair
119,H,A000375,EC,2,
119,H,A000375,WM,7,
119,H,A000375,WM04,4,
119,H,A000375,WM05,3,
119,H,C001091,FA,5,
